Unnamed: 0,m49_code,food_supply_stage_Harvest
19520,72,False
2659,204,False
15067,566,False
24203,854,False
21350,800,False
13530,508,False
24884,894,False
21485,800,False
14006,516,False
17214,686,True
22170,834,True
1519,156,False
4687,24,False
22697,840,False
5385,270,False
20178,76,False
3471,231,False
12190,478,True
13234,50,False
1445,148,True
25291,894,True
1020,148,True
330,108,False
17653,694,False
3297,231,False
4118,232,False
7048,328,False
21073,800,False
17939,706,False
1557,156,False
1101,148,False
20419,768,False
20239,768,False
4013,232,True
261,108,False
11510,454,False
2198,204,True
24527,854,False
19046,716,True
11033,454,False
1520,156,True
2685,204,False
21177,800,False
15255,566,False
10906,454,False
11656,466,False
13082,50,True
22118,834,False
17230,686,False
17296,686,False
10156,426,True
16804,686,False
19445,72,False
24439,854,False
24191,854,False
5878,288,True
3764,231,False
5419,270,False
7452,356,False
24509,854,False
24973,894,False
24741,894,False
20237,768,False
16649,646,False
15286,566,False
11066,454,False
7338,356,False
21857,834,False
17329,686,False
20928,800,False
14171,516,False
20236,768,False
24259,854,False
15815,624,True
4330,232,False
4081,232,False
20382,768,False
17871,706,False
21213,800,False
10958,454,False
11542,458,False
16660,646,True
887,120,False
2734,204,False
9457,404,True
15314,566,False
5300,270,False
3845,231,True
9245,404,False
5653,270,False
13567,508,False
17451,686,False
14154,516,False
3809,231,False
25070,894,False
13037,50,False
21009,800,False
13192,50,False
4331,232,True
12666,484,False
7990,356,True
4477,24,True
22294,834,True
22212,834,False
4101,232,True
25005,894,True
2294,204,True
24599,854,False
1823,180,False
5777,288,False
20924,800,False
3309,231,False
24640,854,False
2064,180,True
13826,508,False
12398,478,False
1490,148,False
11683,466,False
12335,478,False
882,120,True
25091,894,False
14041,516,False
23921,854,False
7630,356,True
21404,800,False
25290,894,False
9375,404,False
14753,562,False
15201,566,False
19927,729,False
8484,364,False
19368,72,False
5122,242,False
11570,466,False
1919,180,False
13193,50,False
11457,454,True
4140,232,False
21819,834,False
17680,694,False
21126,800,False
16364,646,False
370,108,False
1817,180,False
3895,231,False
12001,466,False
4491,24,False
1212,148,False
1991,180,False
16473,646,False
19805,729,False
11714,466,True
17666,694,False
3594,231,False
19066,716,True
5362,270,False
16823,686,False
16977,686,False
8020,356,False
1855,180,False
19765,729,False
5395,270,False
6189,288,False
5100,24,False
11760,466,False
4458,24,False
14282,516,True
9386,404,False
2677,204,False
20421,768,False
5053,24,False
17996,706,False
20925,800,True
25157,894,False
744,120,False
20589,768,False
13301,504,False
19216,72,False
8851,384,False
16424,646,False
13875,508,False
21591,800,False
16319,646,False
13815,508,True
13228,50,False
4954,24,False
31,108,True
4248,232,False
3318,231,True
2536,204,False
3476,231,False
8900,384,False
9935,404,False
9731,404,False
14621,562,False
10752,450,False
8253,356,False
15684,624,False
24270,854,False
1125,148,False
14118,516,False
16786,686,False
24815,894,False
16071,624,False
19084,716,False
17197,686,False
24118,854,False
11307,454,False
20847,800,False
12180,478,False
15754,624,False
4459,24,False
1191,148,False
4955,24,True
15982,624,False
13850,508,False
11412,454,True
13248,50,False
10799,454,False
13083,50,False
16888,686,False
852,120,False
9454,404,False
24505,854,False
1345,148,False
19827,729,False
12630,478,False
13284,504,False
8889,384,False
4521,24,True
25189,894,False
10158,426,False
15622,624,False
3688,231,True
24766,894,True
4818,24,False
9068,404,False
2201,204,False
16724,646,False
14489,562,False
12345,478,True
22316,834,False
12466,478,False
12159,466,False
10695,450,True
615,120,False
25383,894,True
237,108,False
3348,231,False
21400,800,False
17090,686,False
17422,686,False
7910,356,False
7096,356,False
11411,454,False
13773,508,False
21517,800,False
19464,72,False
9300,404,False
20739,768,True
18173,706,False
123,108,True
15886,624,False
4605,24,True
21274,800,False
25313,894,False
16627,646,False
4656,24,False
18345,710,True
9180,404,False
16101,624,False
24233,854,False
8668,384,False
24457,854,False
13862,508,False
657,120,False
6809,324,False
25,108,True
9963,404,False
5446,270,False
13646,508,False
8036,356,False
16526,646,False
11245,454,False
1036,148,True
23382,840,False
13126,50,False
17782,694,False
13189,50,False
4784,24,False
13390,508,False
11177,454,False
23991,854,False
10814,454,False
262,108,True
22348,834,True
24187,854,False
24974,894,False
16484,646,False
14043,516,False
12520,478,True
13326,508,False
17852,706,False
17058,686,False
15102,566,False
17352,686,False
11243,454,False
4677,24,False
14563,562,True
17662,694,False
10594,450,False
8831,384,False
13596,508,False
3001,231,False
4187,232,True
1327,148,True
12886,50,False
17606,694,False
17579,694,False
7285,356,False
10671,450,False
21987,834,True
7234,356,False
2618,204,False
2561,204,True
15390,586,False
12864,50,False
3280,231,False
15330,566,False
14183,516,False
2074,180,False
12363,478,False
11654,466,False
11845,466,False
1195,148,False
21408,800,False
14516,562,True
25068,894,False
14443,562,False
16046,624,False
25159,894,False
14683,562,False
20790,800,False
10420,426,False
3808,231,False
20939,800,False
5014,24,False
13249,50,False
6355,288,False
13076,50,False
1450,148,False
17795,694,True
20574,768,False
16400,646,False
21858,834,True
19915,729,False
16005,624,True
6151,288,False
5069,24,False
13071,50,False
1873,180,True
15782,624,False
3973,232,True
5070,24,False
19407,72,False
11375,454,False
13203,50,False
18992,716,True
10078,410,False
12763,50,False
13509,508,False
13209,50,False
16468,646,False
6188,288,False
21424,800,False
22551,840,False
14903,566,False
17550,694,False
18922,716,False
21232,800,False
6581,31,False
19086,716,False
25279,894,True
3687,231,False
12531,478,True
936,144,False
21313,800,False
19426,72,False
12341,478,False
10530,430,False
2714,204,True
19483,72,False
10499,430,False
24436,854,False
3395,231,False
25155,894,True
22196,834,False
13268,504,False
5016,24,False
19779,729,False
575,120,False
4870,24,False
20263,768,False
13081,50,False
10785,450,True
8844,384,False
5723,270,True
1816,180,True
12058,466,False
11340,454,False
15971,624,False
14564,562,False
9647,404,False
238,108,True
465,108,True
24728,894,False
20395,768,False
14992,566,False
10536,430,False
16622,646,False
385,108,False
24573,854,False
15973,624,False
20261,768,False
6440,288,False
1102,148,False
15143,566,True
5007,24,False
5435,270,True
20598,768,False
20428,768,True
20547,768,False
9992,404,False
9128,404,False
5793,288,True
19880,729,True
25053,894,False
16580,646,False
24459,854,True
24438,854,False
22239,834,False
3495,231,False
16529,646,False
10072,408,False
19912,729,False
4982,24,False
25384,894,False
8823,384,False
21740,826,False
3641,231,False
1227,148,False
22227,834,True
11874,466,True
12401,478,False
117,108,False
17551,694,False
11701,466,False
14986,566,False
1992,180,False
2189,204,False
19861,729,False
4772,24,True
14671,562,True
15065,566,True
10451,430,True
2459,204,False
25395,894,True
21040,800,True
24542,854,False
14771,562,True
1953,180,False
16375,646,False
17022,686,False
1770,180,False
5874,288,False
1100,148,True
2209,204,False
6768,324,False
793,120,False
6359,288,False
11535,454,False
21148,800,True
15671,624,False
7098,356,False
16196,646,True
8765,384,False
14816,566,False
15133,566,False
24900,894,False
2379,204,False
6941,324,False
1911,180,False
11207,454,True
20514,768,False
13051,50,True
22129,834,False
10859,454,False
6467,288,False
15256,566,False
2341,204,False
16305,646,False
13880,508,True
12442,478,True
12078,466,False
3635,231,False
11902,466,False
18820,716,False
11591,466,False
14278,516,False
18262,710,False
4788,24,False
24042,854,False
8709,384,True
15803,624,False
2309,204,False
22096,834,True
10538,430,False
4423,24,False
15087,566,False
24921,894,False
20644,768,True
21637,804,False
15303,566,False
20803,800,False
19831,729,False
16043,624,False
1663,156,False
13337,508,False
11314,454,False
226,108,False
21899,834,False
15413,586,True
14548,562,False
11984,466,False
10524,430,False
676,120,False
18709,716,False
20308,768,True
20916,800,False
18840,716,True
10492,430,False
12002,466,False
16,108,False
11108,454,False
2072,180,False
5893,288,False
14376,524,False
13765,508,False
6219,288,False
15957,624,False
15695,624,True
20771,792,False
2712,204,False
24916,894,False
5914,288,False
22031,834,False
21626,800,False
16208,646,False
8850,384,False
5686,270,False
750,120,False
18647,716,False
2517,204,False
8822,384,False
25123,894,False
2572,204,False
1797,180,False
17355,686,False
8406,36,False
9802,404,False
3347,231,False
6748,324,False
24087,854,False
804,120,False
6960,324,False
9039,404,False
20970,800,False
11911,466,True
17563,694,False
12897,50,False
24706,894,False
18394,710,False
1218,148,False
11705,466,False
21493,800,False
7233,356,False
18360,710,False
24690,894,False
21881,834,False
11361,454,False
10533,430,False
1769,180,False
22304,834,True
21956,834,False
17219,686,False
13827,508,False
13495,508,False
11974,466,False
2107,180,True
21973,834,False
16772,686,False
15142,566,False
19070,716,False
16095,624,False
10573,450,False
1543,156,False
3995,232,False
13056,50,False
14518,562,False
13903,508,False
16954,686,False
7035,324,False
14603,562,False
14744,562,False
16422,646,False
22188,834,False
16671,646,False
22250,834,False
21255,800,False
2187,204,True
4673,24,False
5612,270,False
19523,72,False
10801,454,False
2153,188,False
15623,624,False
11852,466,False
10188,426,False
1883,180,False
13839,508,False
461,108,False
1744,180,False
9358,404,False
3926,231,False
20524,768,False
2268,204,False
1080,148,True
20623,768,False
3516,231,True
2574,204,False
4528,24,False
8459,360,True
13553,508,False
25360,894,False
13425,508,False
6767,324,True
6824,324,True
13511,508,False
15742,624,False
1009,148,False
14780,562,False
15951,624,False
21309,800,False
13866,508,False
21816,834,False
13199,50,False
12917,50,False
440,108,False
1099,148,False
6438,288,False
7968,356,False
14247,516,False
23250,840,False
15828,624,False
24872,894,False
12521,478,True
10449,430,False
4373,232,True
18799,716,False
6904,324,False
9014,384,False
19082,716,False
20841,800,False
4655,24,True
10829,454,False
18,108,False
22284,834,False
2956,231,False
4794,24,False
10911,454,False
629,120,True
20669,768,False
14419,562,False
856,120,False
15304,566,False
8489,364,True
17675,694,False
6140,288,True
865,120,True
8824,384,True
11065,454,False
2585,204,False
12707,50,False
14591,562,True
11017,454,False
3443,231,False
24934,894,False
1641,156,False
14817,566,True
7907,356,False
19878,729,False
4266,232,False
24902,894,False
257,108,False
15686,624,False
592,120,False
13471,508,False
13787,508,False
6024,288,True
19742,729,True
10907,454,False
1149,148,False
15812,624,False
8729,384,False
17821,694,False
500,108,True
11167,454,False
4785,24,False
3893,231,False
23919,854,False
7791,356,False
8680,384,False
2255,204,True
3033,231,False
16103,624,True
9797,404,False
17596,694,False
11356,454,False
16318,646,False
840,120,False
1546,156,False
19888,729,True
30,108,False
1551,156,False
338,108,True
759,120,False
4905,24,False
19446,72,False
7629,356,False
9225,404,False
12253,478,False
898,120,False
6635,324,False
15344,578,False
4225,232,False
3891,231,True
1104,148,True
13481,508,False
19747,729,False
22361,834,False
24779,894,True
19914,729,True
168,108,False
6360,288,False
3439,231,False
143,108,True
15709,624,False
6749,324,False
1596,156,False
17527,694,False
14929,566,False
3949,232,True
14075,516,False
1,104,False
17995,706,False
13414,508,False
5564,270,False
20493,768,False
25043,894,False
6506,288,False
24266,854,False
8917,384,False
348,108,False
1343,148,False
8039,356,False
21335,800,False
4186,232,False
12313,478,False
13623,508,True
19179,72,False
21107,800,True
19521,72,False
9901,404,False
8966,384,False
19865,729,False
1022,148,False
25241,894,False
25393,894,False
188,108,False
14754,562,False
21900,834,False
25315,894,False
21627,800,False
20324,768,True
3558,231,False
3785,231,False
6940,324,False
857,120,False
17265,686,True
6084,288,False
10576,450,False
12762,50,False
20734,768,False
13439,508,True
1654,156,False
14009,516,False
8670,384,False
1875,180,False
20492,768,False
20323,768,False
7448,356,False
8754,384,True
13075,50,False
21927,834,False
14610,562,False
11853,466,False
3215,231,True
8625,384,False
24937,894,False
14736,562,False
25413,894,False
1365,148,False
6389,288,True
4019,232,False
8604,384,False
1612,156,False
16578,646,False
12671,484,False
3383,231,False
9924,404,False
14283,516,False
9806,404,False
1778,180,True
5957,288,False
8947,384,False
12849,50,False
6459,288,False
6674,324,False
3684,231,False
24671,894,False
1951,180,False
5852,288,True
7363,356,True
61,108,False
14546,562,True
23956,854,False
20309,768,False
7390,356,False
17487,686,False
18800,716,False
22286,834,False
4903,24,False
11582,466,False
12189,478,False
11203,454,False
19699,729,True
1192,148,False
11178,454,False
16602,646,False
4776,24,False
14040,516,True
10773,450,False
18710,716,False
5638,270,False
18140,706,False
1858,180,False
16700,646,False
2254,204,False
22352,834,False
15814,624,False
453,108,False
11665,466,True
4824,24,False
1005,148,True
2702,204,False
12200,478,False
12356,478,False
1804,180,False
10722,450,False
25363,894,True
4246,232,False
2010,180,False
12182,478,False
479,108,False
20490,768,False
4858,24,False
9487,404,False
8878,384,True
24099,854,False
5563,270,False
22240,834,True
11796,466,False
5775,288,False
902,120,False
21556,800,True
11172,454,False
4970,24,True
8871,384,True
10159,426,False
5290,270,False
612,120,False
15385,586,False
3434,231,False
4425,24,False
6997,324,False
4825,24,False
16350,646,False
10261,426,False
2370,204,False
9311,404,False
13678,508,False
3173,231,True
24055,854,False
4461,24,True
4851,24,False
515,11,False
11964,466,False
11630,466,False
9646,404,True
20954,800,False
6327,288,False
18821,716,False
12087,466,False
9398,404,False
12231,478,False
9841,404,False
1750,180,False
16315,646,False
1640,156,False
22958,840,False
11541,454,False
24882,894,False
16699,646,False
3296,231,False
2313,204,True
2559,204,False
3906,231,False
10957,454,False
1544,156,False
16307,646,False
11308,454,False
17677,694,False
18652,716,False
24041,854,False
4960,24,False
17111,686,True
3865,231,True
5604,270,False
1259,148,False
16172,646,False
18877,716,False
3619,231,True
9074,404,False
14169,516,False
1615,156,False
4629,24,False
1420,148,False
16283,646,False
2573,204,False
8453,360,False
12326,478,True
17521,694,False
12883,50,False
17621,694,False
3771,231,False
18686,716,False
16695,646,False
1389,148,False
11191,454,False
22153,834,False
16743,68,False
18084,706,True
10622,450,False
5350,270,False
21511,800,False
20760,788,False
19922,729,True
17526,694,False
10481,430,True
235,108,False
14351,524,False
4163,232,False
22097,834,False
2053,180,False
4206,232,True
8911,384,False
10528,430,False
7798,356,False
18648,716,False
21201,800,False
15839,624,False
10454,430,False
3573,231,False
8073,356,False
442,108,False
19427,72,True
4162,232,False
20998,800,False
24758,894,False
9006,384,False
10406,426,False
886,120,True
6999,324,False
20840,800,True
19741,729,False
25248,894,True
16877,686,True
1599,156,False
22076,834,True
14746,562,False
17194,686,False
18836,716,False
15980,624,False
10129,426,False
6208,288,True
211,108,False
17822,694,False
5437,270,False
16006,624,False
6939,324,False
17193,686,True
12267,478,False
1075,148,False
25223,894,True
2774,204,False
10625,450,False
6361,288,False
4887,24,False
11666,466,False
7236,356,True
14941,566,False
2871,208,False
21023,800,False
2952,231,False
22075,834,False
10031,404,True
17180,686,False
20586,768,True
10523,430,True
655,120,False
25139,894,True
15974,624,True
13215,50,False
19875,729,False
11192,454,False
22106,834,False
18857,716,False
18033,706,False
24986,894,False
9471,404,False
24475,854,False
14682,562,True
12134,466,False
25120,894,False
15959,624,False
4889,24,False
12627,478,False
3524,231,False
21871,834,False
24863,894,False
573,120,False
19333,72,False
2441,204,False
24462,854,False
17824,694,False
8682,384,True
555,116,False
21365,800,True
6246,288,False
15537,608,False
9757,404,False
4725,24,True
14800,562,False
15694,624,False
9960,404,False
8389,356,False
19198,72,False
9973,404,False
23216,840,False
21585,800,False
13687,508,False
3295,231,False
21260,800,False
96,108,False
2188,204,False
13059,50,False
11768,466,True
4759,24,False
4393,232,False
2955,231,False
17011,686,False
248,108,False
792,120,False
13565,508,True
17148,686,True
15923,624,True
3557,231,False
20859,800,False
17249,686,False
21995,834,True
16681,646,False
13738,508,True
11272,454,False
5541,270,False
14988,566,False
9876,404,False
2428,204,False
19252,72,False
24057,854,False
24835,894,False
22086,834,False
9086,404,False
19123,716,False
9821,404,False
21633,804,False
11159,454,False
5900,288,True
2570,204,False
13243,50,True
6409,288,True
21949,834,True
8662,384,False
24236,854,False
21605,800,True
6335,288,False
6160,288,False
19957,729,False
13592,508,True
20539,768,False
10082,410,False
1124,148,False
24730,894,False
4269,232,False
576,120,True
18030,706,False
3251,231,False
16019,624,False
13095,50,False
16118,624,False
18838,716,False
12408,478,False
22334,834,False
119,108,True
25208,894,False
19936,729,False
22292,834,False
4207,232,False
5087,24,False
2342,204,True
13176,50,False
16456,646,False
2350,204,False
19406,72,False
22022,834,False
5275,270,False
5217,270,False
6789,324,True
5682,270,False
11237,454,False
10011,404,False
24726,894,True
4353,232,False
5467,270,False
2571,204,True
21569,800,False
24743,894,False
15877,624,False
2285,204,False
1387,148,False
3014,231,False
24321,854,False
10765,450,False
24763,894,False
11247,454,True
8498,364,False
13389,508,False
15225,566,False
20307,768,False
9922,404,False
2366,204,False
21217,800,False
7906,356,False
8787,384,False
10048,404,False
4523,24,False
20912,800,False
10518,430,False
13619,508,False
1622,156,False
1414,148,True
11524,454,False
14690,562,True
19178,72,False
12651,478,False
10731,450,False
5084,24,False
11910,466,False
24390,854,False
21860,834,False
6387,288,False
8748,384,False
17396,686,False
16183,646,False
14904,566,False
7242,356,True
7293,356,False
16186,646,False
19766,729,True
13256,50,True
1433,148,False
7916,356,False
17077,686,False
86,108,False
7905,356,False
13914,51,False
2818,204,False
11305,454,True
18014,706,False
7353,356,False
13357,508,False
11391,454,False
21275,800,False
13096,50,False
25078,894,False
11664,466,False
14755,562,True
12432,478,False
1328,148,False
4247,232,False
24643,854,False
16347,646,False
19700,729,False
10683,450,False
5557,270,False
4287,232,False
20806,800,False
1630,156,False
18086,706,False
4989,24,False
21366,800,False
3554,231,False
10515,430,False
14873,566,False
11862,466,False
19784,729,False
8802,384,False
10049,404,False
1194,148,False
7807,356,False
11422,454,False
1742,180,False
24305,854,True
5553,270,False
11105,454,False
24463,854,False
13938,51,False
13281,504,False
8463,360,False
12096,466,True
4055,232,False
2121,180,False
11468,454,False
24871,894,False
15083,566,False
8606,384,False
14445,562,False
19900,729,False
25378,894,False
18137,706,True
19852,729,False
17808,694,False
3254,231,False
872,120,False
20452,768,False
17798,694,False
9993,404,False
14303,524,False
8069,356,False
19293,72,False
15948,624,False
5538,270,False
11561,466,False
14492,562,False
10931,454,False
9548,404,False
3743,231,False
24157,854,False
5911,288,True
6349,288,False
3301,231,False
7760,356,False
7995,356,False
24476,854,False
3615,231,False
8984,384,False
7415,356,False
16143,626,False
24708,894,False
11713,466,False
13371,508,False
20523,768,False
22404,834,False
203,108,False
13264,50,False
9141,404,False
10544,430,False
16029,624,False
8247,356,False
1423,148,False
17430,686,True
1767,180,False
17417,686,False
4924,24,True
19817,729,True
580,120,False
1401,148,False
13648,508,False
13078,50,False
4376,232,False
1367,148,False
15312,566,False
5458,270,False
153,108,False
10013,404,True
8907,384,True
5943,288,True
4807,24,False
24056,854,False
6958,324,True
17592,694,False
14056,516,True
24632,854,False
16374,646,False
13375,508,True
3768,231,False
10855,454,False
5387,270,True
4594,24,False
12234,478,True
4752,24,True
1629,156,False
1987,180,False
4529,24,False
699,120,False
1601,156,False
20220,764,False
12292,478,False
13087,50,True
13041,50,False
17127,686,True
12563,478,False
18396,710,False
2111,180,False
13064,50,False
19276,72,False
3996,232,False
9545,404,False
8775,384,True
4075,232,False
9632,404,True
2208,204,False
4511,24,False
5542,270,True
21369,800,False
4509,24,True
10952,454,True
11779,466,False
13290,504,False
14593,562,False
17464,686,False
15427,586,True
4422,24,False
1897,180,False
1052,148,False
10015,404,False
16910,686,False
122,108,False
16839,686,True
5959,288,True
11213,454,True
25314,894,False
14200,516,False
22003,834,True
21138,800,True
17905,706,True
12392,478,False
13253,50,False
7631,356,False
12303,478,False
5119,24,False
18516,710,False
5363,270,False
12011,466,False
8246,356,False
19838,729,False
3853,231,False
384,108,False
3207,231,False
17826,694,False
21610,800,False
8021,356,False
4059,232,True
5804,288,False
22386,834,True
2447,204,False
19755,729,True
3248,231,False
12070,466,False
4229,232,True
25326,894,False
4557,24,False
13398,508,True
422,108,False
24007,854,False
21186,800,False
8881,384,False
4143,232,False
15645,624,False
10033,404,False
3869,231,False
3689,231,False
13776,508,False
23920,854,False
13879,508,False
9989,404,False
364,108,False
20807,800,True
21697,826,False
14365,524,False
24131,854,False
1456,148,False
10173,426,True
12552,478,False
5104,24,False
189,108,False
20621,768,False
13272,504,False
18666,716,False
20195,760,False
16698,646,False
5,104,False
12181,478,False
21222,800,False
10307,426,True
1895,180,False
5252,270,False
19425,72,False
21835,834,False
8863,384,False
8233,356,False
15643,624,False
14989,566,False
12659,484,True
3208,231,False
3493,231,False
23943,854,False
22122,834,False
9012,384,False
24673,894,False
3556,231,False
12280,478,False
5611,270,True
4973,24,False
14942,566,True
15296,566,False
17743,694,False
9976,404,False
14088,516,False
21849,834,False
376,108,False
18916,716,False
16874,686,False
13650,508,False
8602,384,True
13891,508,False
10888,454,False
202,108,False
17061,686,False
13772,508,False
2324,204,False
4015,232,False
24301,854,False
24189,854,False
13049,50,False
18480,710,True
6447,288,True
22373,834,False
15282,566,False
22895,840,False
17147,686,False
7366,356,False
18565,710,False
24153,854,False
13169,50,True
14479,562,False
5755,288,False
1597,156,False
3302,231,False
11740,466,True
11749,466,False
10864,454,False
15135,566,False
614,120,False
4398,24,False
18465,710,True
20333,768,False
87,108,False
1113,148,False
491,108,False
13110,50,False
2282,204,False
10525,430,False
8690,384,False
9858,404,False
5921,288,True
14453,562,False
11976,466,False
24119,854,True
15417,586,False
16220,646,False
5265,270,False
4842,24,False
854,120,True
14103,516,False
15634,624,True
14819,566,False
9183,404,False
24693,894,False
12590,478,False
23988,854,True
17770,694,False
16889,686,False
15058,566,False
1168,148,False
9951,404,False
1159,148,False
7091,356,False
3811,231,False
19541,72,False
21184,800,False
17181,686,False
13385,508,False
13496,508,False
13789,508,False
16421,646,True
17524,694,False
1311,148,True
13824,508,False
3851,231,False
9023,400,False
13852,508,False
10217,426,False
12565,478,False
17741,694,False
9898,404,False
13277,504,False
8471,360,False
5821,288,False
12364,478,False
7991,356,False
13974,516,False
223,108,False
15780,624,False
11337,454,False
4492,24,False
17284,686,False
6766,324,False
11273,454,False
10893,454,False
11729,466,False
22575,840,False
17082,686,False
10080,410,False
2426,204,False
15683,624,False
22214,834,False
15425,586,False
17941,706,False
13798,508,False
22164,834,False
25394,894,False
15277,566,False
10694,450,False
10955,454,False
15667,624,True
2212,204,False
7421,356,False
5785,288,True
11039,454,False
14554,562,True
11277,454,False
17665,694,True
19855,729,True
19405,72,False
1916,180,False
10456,430,True
1330,148,False
20691,768,False
407,108,True
16219,646,False
7762,356,False
11473,454,False
10723,450,False
12561,478,False
17739,694,True
1240,148,False
24729,894,False
4204,232,True
13303,504,False
14664,562,False
16232,646,False
9923,404,True
11195,454,False
24303,854,False
16008,624,False
16128,624,False
2763,204,False
13295,504,False
4078,232,True
18568,710,False
674,120,False
644,120,False
24222,854,False
24322,854,True
3275,231,False
24493,854,True
11155,454,False
24237,854,False
15601,608,False
9299,404,False
9885,404,False
16625,646,False
19367,72,False
4512,24,False
1819,180,False
11742,466,False
16565,646,False
16552,646,False
20956,800,False
5910,288,False
9,108,False
3720,231,False
11190,454,False
417,108,False
15739,624,True
12906,50,False
7324,356,False
17248,686,False
3155,231,True
1603,156,False
5707,270,False
17648,694,False
13582,508,False
12135,466,True
16348,646,False
15924,624,False
13402,508,False
8939,384,False
11241,454,False
11455,454,False
880,120,False
16685,646,False
5627,270,False
8834,384,False
15161,566,True
21741,826,False
10566,450,False
1160,148,False
16908,686,False
19808,729,False
11621,466,False
2474,204,False
15950,624,False
24969,894,False
20206,764,False
5529,270,False
7333,356,False
18068,706,False
22277,834,True
8476,360,True
24201,854,False
12726,50,False
7444,356,False
2228,204,False
13692,508,False
21997,834,False
12191,478,True
9920,404,False
11368,454,False
3741,231,False
13934,51,False
25126,894,False
4352,232,False
214,108,False
11554,466,True
1607,156,False
1419,148,False
16909,686,False
2962,231,False
2130,180,False
825,120,True
14526,562,True
6420,288,False
22260,834,False
21179,800,False
19958,729,False
14701,562,True
21548,800,False
8815,384,False
24563,854,False
11262,454,False
11088,454,False
10096,410,False
25176,894,False
20786,800,True
9938,404,True
12098,466,False
6033,288,False
14639,562,True
3650,231,False
8017,356,False
16566,646,False
6597,31,False
21826,834,False
2401,204,False
10262,426,False
16707,646,False
20300,768,False
20275,768,True
24358,854,False
22264,834,False
12519,478,False
13661,508,False
2992,231,False
21932,834,True
5469,270,False
25180,894,False
13931,51,False
2093,180,False
12085,466,True
2994,231,False
15811,624,False
5085,24,False
1632,156,False
16221,646,False
14928,566,False
11259,454,False
15114,566,False
17921,706,False
10335,426,False
20823,800,False
12163,466,True
16385,646,False
21827,834,True
11056,454,False
14547,562,False
12106,466,False
11817,466,False
17582,694,True
4455,24,False
1894,180,False
2055,180,False
8678,384,False
17091,686,True
12598,478,True
16139,626,False
10614,450,False
16268,646,True
11479,454,False
19118,716,False
25316,894,True
11424,454,False
5710,270,False
1241,148,True
5022,24,False
10453,430,False
9916,404,False
18175,706,False
24940,894,False
660,120,False
16124,624,False
25069,894,False
10615,450,False
2515,204,False
24408,854,False
20501,768,False
13219,50,False
11459,454,False
6014,288,True
12725,50,False
8926,384,True
7844,356,False
16435,646,False
15122,566,False
24360,854,False
4429,24,False
11704,466,True
11645,466,False
3124,231,False
9728,404,False
1989,180,False
5724,270,False
6158,288,False
5024,24,False
13294,504,False
20693,768,False
16070,624,False
1261,148,False
16940,686,False
16822,686,False
687,120,False
23941,854,True
13044,50,False
17128,686,False
1421,148,False
7092,356,False
9400,404,False
20550,768,True
19034,716,True
697,120,True
24204,854,False
14966,566,True
20913,800,True
4290,232,False
20862,800,False
7420,356,False
12919,50,True
9789,404,False
10473,430,False
17263,686,False
1898,180,False
9227,404,False
12510,478,False
17887,706,True
12257,478,True
13025,50,False
5610,270,False
11600,466,True
9489,404,True
24059,854,False
4902,24,False
15188,566,False
3388,231,False
1465,148,False
13912,51,False
21180,800,False
13177,50,False
19778,729,False
5843,288,False
10854,454,False
22195,834,False
21410,800,False
24224,854,False
5003,24,False
15323,566,False
16515,646,False
5871,288,False
14798,562,False
13180,50,False
10545,430,False
24530,854,False
16575,646,False
24234,854,False
14435,562,False
4986,24,False
14699,562,False
4427,24,True
11873,466,False
24832,894,False
5626,270,False
16244,646,False
8068,356,False
3366,231,False
10066,404,False
6652,324,False
18378,710,False
15685,624,False
1019,148,False
22406,834,False
9708,404,False
7364,356,False
16540,646,False
8745,384,True
935,144,False
11973,466,False
17465,686,True
838,120,False
1920,180,True
3343,231,False
21407,800,True
3904,231,False
24760,894,False
2031,180,True
5842,288,False
13251,50,False
19047,716,False
20842,800,False
25001,894,False
11851,466,False
1426,148,False
19050,716,False
11098,454,False
24938,894,False
24866,894,False
1105,148,False
10563,450,True
15112,566,False
17838,704,False
15863,624,False
15591,608,False
9857,404,False
15740,624,False
21368,800,False
1527,156,True
11295,454,False
12126,466,False
11939,466,False
4,104,False
6380,288,False
12884,50,False
6521,288,False
5005,24,False
9090,404,False
11141,454,False
24428,854,False
16741,68,False
14304,524,False
13902,508,False
2029,180,False
1008,148,False
8929,384,False
9861,404,False
1467,148,False
13221,50,False
21841,834,False
14692,562,False
13321,508,False
21330,800,False
10623,450,True
18566,710,False
14774,562,False
4804,24,False
11144,454,False
17851,706,False
6088,288,False
12668,484,False
15610,624,False
20332,768,True
3723,231,False
13292,504,True
878,120,False
5768,288,True
13100,50,False
12610,478,False
16160,646,False
16410,646,False
16873,686,False
18228,706,True
1353,148,True
2629,204,False
249,108,True
17466,686,False
6251,288,True
3387,231,False
9530,404,True
16635,646,False
9110,404,False
5601,270,False
3826,231,True
12348,478,False
999,148,False
14882,566,False
13153,50,False
3663,231,False
19069,716,False
7634,356,False
7327,356,False
25382,894,False
13526,508,False
6185,288,False
1763,180,False
307,108,False
21695,826,False
11674,466,False
1214,148,False
24939,894,False
1058,148,False
490,108,True
7763,356,False
25034,894,False
1892,180,True
7848,356,False
1901,180,False
4530,24,False
21985,834,False
16399,646,False
18692,716,False
17159,686,False
10898,454,False
17163,686,False
21000,800,False
17868,706,False
12619,478,False
21300,800,False
15731,624,True
11338,454,False
369,108,False
7388,356,False
13197,50,False
20422,768,True
